DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2014-01-12,303.7471,98.70123,283.53486,0.0,1.1817527083333332,20.21224,8.39574,20.14602,0.0,0.0,0.0
2014-01-13,303.95541,98.73383,280.69505,0.0,1.1970647916666666,23.26036,6.32764,23.18902,0.0,0.0,0.0
2014-01-14,303.37705,98.79177,282.02991,0.0,1.12513625,21.34714,6.82993,21.27468,0.0,0.0,0.0
2014-01-15,304.40504,98.10242,272.52955,0.58579,2.6102125,31.87549,7.68681,27.09435,0.0,0.0,0.0
2014-01-16,241.77085787234043,104.89894425531915,185.9001114893617,19.057130425531916,8.660589583333334,55.87074638297872,16.900087659574467,27.966258510638298,351.05,52394.9,0.0
2014-01-17,213.85184404255318,106.29272936170213,162.21385829787235,19.866146382978723,9.470373125,51.637985744680854,22.362967234042554,22.346975531914893,485.34,72058.82,0.0
2014-01-18,206.614838125,106.37527895833334,157.92570145833332,27.814960208333332,9.687737708333334,48.68913666666667,22.230420625,19.858915416666665,513.12,77600.88,0.0
2014-01-19,203.074779375,106.39221,156.50977666666665,25.723064583333333,9.730941666666666,46.56500270833333,20.959422291666666,18.043991458333334,497.55,72928.16,0.0
2014-01-20,203.9806129787234,106.31692085106383,157.11039234042553,12.0262,9.401241875,46.87022063829787,21.19355936170213,18.355369574468085,469.59,67199.15,0.0
2014-01-21,201.56783208333334,106.334635,155.71256625,11.710665416666666,9.581254583333333,45.855265833333334,22.554590416666667,17.349328958333334,479.09,68123.46,0.0
2014-01-22,199.66616854166668,106.34316791666667,154.66752520833333,11.24116125,9.535895416666667,44.998643333333334,22.470558125,16.499835625,495.13,69287.43,0.0
2014-01-23,200.19240416666668,106.29650208333334,155.05717729166668,8.770670833333334,9.414595208333333,45.135226875,23.343975208333333,16.587400625,430.23,60809.77,0.0
2014-01-24,200.63757916666665,106.26754395833333,155.43263854166668,7.196210833333334,9.400358541666666,45.204940625,22.776149166666666,16.686859791666667,409.09,58874.59,0.0
2014-01-25,200.993388125,106.24757270833334,155.74569916666667,6.39056,9.358247083333334,45.247688958333335,26.750426666666666,16.7061725,443.84,65515.4,0.0
2014-01-26,200.4885375,106.257081875,155.466623125,9.756868958333333,9.375728333333333,45.021914375,24.839793958333335,16.486470833333332,360.8,51613.55,0.0
2014-01-27,200.17637395833333,106.261215625,155.33559583333334,11.608233958333333,9.40478125,44.840778125,20.16071833333333,16.257222083333332,362.03,49963.0,0.0
2014-01-28,201.55317458333334,106.213475625,156.31565333333333,10.426685625,9.34953125,45.23752125,21.593717291666668,16.700559583333334,377.77,54599.85,0.0
2014-01-29,200.49572104027797,106.26750720190084,155.99135434677407,11.052489093183585,4.616851041666667,44.50436669350391,22.07002276561197,16.145586949090298,0.0,0.0,0.0
2014-01-31,212.3805422756005,105.59882037926675,162.52794756005056,3.125046523388116,3.84505375,49.852594715549934,17.897985297092287,20.448241491782554,0.0,0.0,0.0
2014-02-01,200.39694,106.32641166666667,155.16635083333333,11.12883625,4.168392291666667,45.23058916666667,21.420841458333335,15.864593125,356.46,54305.49,0.0
2014-02-02,200.858843125,106.334010625,155.39001666666667,12.823604583333333,3.7422702083333332,45.46882645833333,27.256154166666665,16.132748958333334,338.4,50474.03,0.0
2014-02-03,200.12807520833334,106.36133916666667,154.9292975,14.03373,3.700244166666667,45.19877770833333,27.990312291666665,15.88680125,336.0,49831.35,0.0
2014-02-04,199.892765,106.36752458333333,154.827121875,13.957400416666667,3.6019454166666667,45.065643125,25.6518825,15.767951458333334,325.52,48305.93,0.0
2014-02-05,200.06418145833334,106.36318291666667,155.00139833333333,13.706136666666668,3.44367375,45.062783125,24.855990833333333,15.651146875,312.16,46243.99,0.0
2014-02-06,201.7136277777778,106.33443793650794,156.6006215873016,12.726512698412698,1.9830622916666667,45.11300619047619,23.01577349206349,13.978302698412698,117.66,18016.4,0.0
2014-02-08,218.03792609174232,105.66641611519543,165.10482988103,3.0554228552339,3.0442360416666667,52.933096210712314,21.40113041932542,23.856783064110434,381.23,55852.04,0.0
2014-02-09,200.95128395833333,106.43188083333334,155.22622875,13.661555208333333,4.865123333333333,45.72505520833333,27.181182291666666,16.38310583333333,373.59,56014.72,0.0
